Date,Team,Acquired,Relinquished,Notes
2017-05-20,Warriors,,• Zaur Pachulia / Zaza Pachulia,placed on IL with bruised right heel
2017-05-20,Warriors,• Andre Iguodala,,activated from IL
2017-05-21,Celtics,,• Isaiah Thomas,placed on IL with hip injury (out for season)
2017-05-21,Celtics,• James Young,,activated from IL
2017-05-22,Spurs,,• David Lee,placed on IL with torn patellar tendon in left knee (out for season)
2017-05-22,Spurs,• Kawhi Leonard,,activated from IL
2017-06-01,Warriors,,• Damian Jones,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-06-01,Warriors,• Zaur Pachulia / Zaza Pachulia,,activated from IL
2017-10-17,Cavaliers,,• Ante Zizic,placed on IL
2017-10-17,Cavaliers,,• Isaiah Thomas,placed on IL with right hip impingement
2017-10-17,Celtics,,• Guerschon Yabusele,placed on IL with illness
2017-10-17,Celtics,,• Jabari Bird,placed on IL
2017-10-17,Celtics,,• Kadeem Allen,placed on IL
2017-10-17,Celtics,,• Marcus Morris,placed on IL with sore right knee
2017-10-17,Grizzlies,,• Ben McLemore,placed on IL recovering from surgery on right foot to repair fracture
2017-10-17,Grizzlies,,• Wayne Selden Jr.,placed on IL with right quadriceps injury
2017-10-17,Heat,,• Rodney McGruder,placed on IL recovering from surgery on lower left leg to repair stress fracture
2017-10-17,Hornets,,• Nicolas Batum,placed on IL with torn ligament in left elbow
2017-10-17,Pelicans,,• Alexis Ajinca / Alex Ajinca,placed on IL with sore right knee
2017-10-17,Pelicans,,• Frank Jackson,placed on IL with fractured right foot (out for season)
2017-10-17,Pelicans,,• Omer Asik,placed on IL with illness
2017-10-17,Pelicans,,• Rajon Rondo,placed on IL recovering from surgery to repair sports hernia
2017-10-17,Pelicans,,• Solomon Hill,placed on IL recovering from surgery to repair torn left hamstring
2017-10-17,Rockets,,• Chinanu Onuaku,placed on IL
2017-10-17,Rockets,,• Troy Williams,placed on IL
2017-10-17,Spurs,,• (William) Tony Parker,placed on IL recovering from surgery to repair ruptured quadriceps tendon in left leg
2017-10-17,Spurs,,• Kawhi Leonard,placed on IL with rehab of right quadriceps
2017-10-17,Warriors,,• Andre Iguodala,placed on IL with strained back
2017-10-17,Warriors,,• Chris Boucher,placed on IL
2017-10-17,Warriors,,• Damian Jones,placed on IL
2017-10-17,Cavaliers,,• John Holland,placed on IL
2017-10-17,Warriors,,• Quinn Cook,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-18,76ers,,• Furkan Korkmaz,placed on IL
2017-10-18,76ers,,• Jacob Pullen,placed on IL
2017-10-18,76ers,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-10-18,76ers,,• Richaun Holmes,placed on IL with fractured hand/wrist
2017-10-18,Blazers,,• C.J. Wilcox,placed on IL
2017-10-18,Blazers,,• Noah Vonleh,placed on IL with strained right shoulder
2017-10-18,Celtics,,• Gordon Hayward,placed on IL with fractured tibia in left leg and dislocated left ankle (out for season)
2017-10-18,Celtics,• Jabari Bird,,activated from IL
2017-10-18,Grizzlies,,• Kobi Simmons,placed on IL
2017-10-18,Grizzlies,,• Vincent Hunter / Vince Hunter,placed on IL
2017-10-18,Hawks,,• Isaiah Taylor,placed on IL
2017-10-18,Hawks,,• Miles Plumlee,placed on IL with strained right quadriceps
2017-10-18,Hawks,,• Nicolas Brussino,placed on IL
2017-10-18,Heat,,• A.J. Hammons,placed on IL with illness
2017-10-18,Heat,,• Derrick Walton Jr.,placed on IL
2017-10-18,Heat,,• Okaro White,placed on IL with sprained/strained left shoulder
2017-10-18,Hornets,,• Mangok Mathiang,placed on IL
2017-10-18,Hornets,,• Marcus Paige,placed on IL
2017-10-18,Jazz,,• Dante Exum,placed on IL recovering from surgery on separated left shoulder
2017-10-18,Jazz,,• Eric Griffin,placed on IL
2017-10-18,Jazz,,• Raulzinho Neto / Raul Neto,placed on IL with right hamstring injury
2017-10-18,Jazz,,• Tony Bradley,placed on IL
2017-10-18,Kings,,• Harry Giles,placed on IL recovering from surgery / rehab of knees
2017-10-18,Kings,,• Jack Cooley,placed on IL
2017-10-18,Kings,,• Zach Randolph,placed on IL recovering from oral surgery
 Date, Team, Acquired, Relinquished, Notes
2017-10-18,Magic,,• Adreian Payne,placed on IL with fractured left hand
2017-10-18,Magic,,• Jamel Artis,placed on IL
2017-10-18,Magic,,• Khem Birch,placed on IL
2017-10-18,Magic,,• Wesley Iwundu / Wes Iwundu,placed on IL with strained right hamstring
2017-10-18,Mavericks,,• Gian Clavell,placed on IL
2017-10-18,Mavericks,,• Johnathan Motley,placed on IL
2017-10-18,Mavericks,,• Josh McRoberts,placed on IL with knee injury
2017-10-18,Mavericks,,• Seth Curry,placed on IL with stress reaction in tibia in left leg (out for season)
2017-10-18,Nets,,• Isaiah Whitehead,placed on IL
2017-10-18,Nets,,• Jacob Wiley / Jake Wiley,placed on IL
2017-10-18,Nets,,• Tyler Zeller,placed on IL
2017-10-18,Nets,,• Yakuba Ouattara / Billy Ouattara,placed on IL
2017-10-18,Nuggets,,• Monte Morris,placed on IL
2017-10-18,Nuggets,,• Torrey Craig,placed on IL
2017-10-18,Nuggets,,• Tyler Lydon,placed on IL
2017-10-18,Pacers,,• Alex Poythress,placed on IL
2017-10-18,Pacers,,• Bogdan Bogdanovic,placed on IL with sprained right ankle
2017-10-18,Pacers,,• Edmond Sumner,placed on IL with surgery on left knee
2017-10-18,Pacers,,• Glenn Robinson III,placed on IL recovering from surgery on left ankle
2017-10-18,Pistons,,• Anthony Tolliver,placed on IL
2017-10-18,Pistons,,• Dwight Buycks,placed on IL with strained left hip flexor
2017-10-18,Pistons,,• Luis Montero,placed on IL
2017-10-18,Spurs,,• Darrun Hilliard,placed on IL
2017-10-18,Spurs,,• Matt Costello,placed on IL
2017-10-18,Suns,,• Alan Williams,placed on IL recovering from surgery on right knee to repair torn meniscus
 Date, Team, Acquired, Relinquished, Notes
2017-10-18,Suns,,• Alex Len,placed on IL with sprained left ankle
2017-10-18,Suns,,• Brandon Knight,placed on IL recovering from torn ACL in left knee (out for season)
2017-10-18,Suns,,• Davon Reed,placed on IL recovering from surgery on left knee to repair torn meniscus
2017-10-18,Suns,,• Jared Dudley,placed on IL recovering from surgery to repair ligament and bone in toe
2017-10-18,Timberwolves,,• Anthony Brown,placed on IL
2017-10-18,Timberwolves,,• Justin Patton,placed on IL frecovering from surgery on left foot to repair fracture
2017-10-18,Wizards,,• Devin Robinson,placed on IL with stress fracture in left foot
2017-10-18,Wizards,,• Markieff Morris,placed on IL recovering from surgery to repair sports hernia
2017-10-18,Wizards,,• Mike Young,placed on IL
2017-10-18,Wizards,,• Sheldon McClellan / Sheldon Mac,placed on IL recovering from surgery to repair torn left Achilles tendon
2017-10-19,Bulls,,• Cameron Payne,placed on IL with recovering from surgery to repair fractured right foot
2017-10-19,Bulls,,• Kris Dunn,placed on IL with dislocated left index finger
2017-10-19,Bulls,,• Nikola Mirotic,placed on IL with fractured bones in face
2017-10-19,Bulls,,• Zach LaVine,placed on IL recovering from torn ACL in left knee
2017-10-19,Clippers,,• C.J. Williams,placed on IL
2017-10-19,Clippers,,• Jamil Wilson,placed on IL with lower back spasms
2017-10-19,Clippers,,• Jawun Evans,placed on IL
2017-10-19,Knicks,,• Jarrett Jack,placed on IL
2017-10-19,Knicks,,• Luke Kornet,placed on IL
2017-10-19,Knicks,,• Mindaugas Kuzminskas,placed on IL
2017-10-19,Lakers,,• Ivica Zubac,placed on IL
2017-10-19,Lakers,,• Josh Hart,placed on IL with bursitis in left heel
2017-10-19,Lakers,,• Thomas Bryant,placed on IL
2017-10-19,Lakers,,• Vander Blue,placed on IL
2017-10-19,Raptors,,• Bruno Caboclo,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-19,Raptors,,• K.J. McDaniels,placed on IL
2017-10-19,Raptors,,• Lorenzo Brown,placed on IL
2017-10-19,Raptors,,• Malcolm Miller,placed on IL with surgery on right ankle
2017-10-19,Thunder,,• Daniel Hamilton,placed on IL
2017-10-19,Thunder,,• Kyle Singler,placed on IL
2017-10-19,Thunder,,• P.J. Dozier,placed on IL
2017-10-20,Blazers,,• Wade Baldwin IV,placed on IL with surgery on right thumb
2017-10-20,Cavaliers,,• London Perrantes,placed on IL
2017-10-20,Celtics,,• Marcus Smart,placed on IL with sore ankle
2017-10-20,Celtics,• Guerschon Yabusele,,activated from IL
2017-10-20,Hawks,,• DeAndre' Bembry / DeAndre Bembry,placed on IL with fractured right wrist
2017-10-20,Hawks,• Nicolas Brussino,,activated from IL
2017-10-20,Hornets,,• Cody Zeller,bone bruise in right knee (DTD)
2017-10-20,Jazz,,• Nate Wolters,placed on IL
2017-10-20,Jazz,• Raulzinho Neto / Raul Neto,,activated from IL
2017-10-20,Kings,,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
2017-10-20,Kings,• Zach Randolph,,activated from IL
2017-10-20,Lakers,,• Luol Deng,placed on IL with surgery on right pectoral muscle (out indefinitely)
2017-10-20,Lakers,• Josh Hart,,activated from IL
2017-10-20,Magic,,• Aaron Gordon,placed on IL with sore left ankle
2017-10-20,Magic,• Wesley Iwundu / Wes Iwundu,,activated from IL
2017-10-20,Mavericks,,• Dennis Smith Jr.,placed on IL with sore left knee
2017-10-20,Mavericks,• Gian Clavell,,activated from IL
2017-10-20,Nets,,• Jeremy Lin,placed on IL recovering from surgery on right knee to repair ruptured patella tendon (out for season)
2017-10-20,Nets,• Tyler Zeller,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-20,Pacers,,• Myles Turner,placed on IL with concussion
2017-10-20,Pacers,• Alex Poythress,,activated from IL
2017-10-20,Pistons,,• Boban Marjanovic,placed on IL
2017-10-20,Pistons,• Anthony Tolliver,,activated from IL
2017-10-20,Suns,• Alex Len,,activated from IL
2017-10-20,Warriors,,• Kevon Looney,placed on IL
2017-10-20,Warriors,,• Omri Casspi,placed on IL with sprained left ankle
2017-10-20,Warriors,• Andre Iguodala,,activated from IL
2017-10-20,Warriors,• Quinn Cook,,activated from IL
2017-10-20,Wizards,,• Jason Smith,placed on IL with sprained right shoulder
2017-10-20,Wizards,• Mike Young,,activated from IL
2017-10-21,76ers,,• Joel Embiid,placed on IL with rehab of left knee
2017-10-21,76ers,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-10-21,Bucks,,• Joel Bolomboy,placed on IL
2017-10-21,Bucks,,• Rashad Vaughn,placed on IL
2017-10-21,Cavaliers,,• Derrick Rose,placed on IL with sprained left ankle
2017-10-21,Cavaliers,• Ante Zizic,,activated from IL
2017-10-21,Grizzlies,,• JaMychal Green,placed on IL with sprained left ankle
2017-10-21,Grizzlies,• Kobi Simmons,,activated from IL
2017-10-21,Heat,,• Hassan Whiteside,placed on IL with bruised left knee
2017-10-21,Heat,• A.J. Hammons,,activated from IL
2017-10-21,Heat,• Okaro White,,activated from IL
2017-10-21,Jazz,,• Rodney Hood,placed on IL with strained left calf
2017-10-21,Jazz,• Nate Wolters,,activated from IL
2017-10-21,Knicks,,• Frank Ntilikina,placed on IL with sprained left ankle
 Date, Team, Acquired, Relinquished, Notes
2017-10-21,Knicks,,• Isaiah Hicks,placed on IL
2017-10-21,Knicks,• Jarrett Jack,,activated from IL
2017-10-21,Magic,,• Elfrid Payton,placed on IL with sore/strained left hamstring
2017-10-21,Magic,• Khem Birch,,activated from IL
2017-10-21,Nuggets,,• Richard Jefferson,placed on IL
2017-10-21,Pistons,,• Eric Moreland,placed on IL
2017-10-21,Pistons,• Boban Marjanovic,,activated from IL
2017-10-21,Rockets,,• Chris Paul,placed on IL with bruised left knee
2017-10-21,Rockets,• Troy Williams,,activated from IL
2017-10-22,Hawks,,• Nicolas Brussino,placed on IL
2017-10-22,Hawks,• Isaiah Taylor,,activated from IL
2017-10-22,Lakers,,• Alex Caruso,placed on IL
2017-10-22,Lakers,• Ivica Zubac,,activated from IL
2017-10-23,76ers,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-10-23,76ers,• Joel Embiid,,activated from IL
2017-10-23,Hawks,,• Dennis Schroder,placed on IL with sprained left ankle
2017-10-23,Hawks,• Nicolas Brussino,,activated from IL
2017-10-23,Hornets,,• Julyan Stone,placed on IL with strained left hamstring
2017-10-23,Hornets,,• Marcus Paige,placed on IL
2017-10-23,Hornets,,• Michael Carter-Williams,placed on IL with sore knee
2017-10-23,Hornets,• Mangok Mathiang,,activated from IL
2017-10-23,Kings,,• JaKarr Sampson,placed on IL
2017-10-23,Mavericks,• Dennis Smith Jr.,,activated from IL
2017-10-23,Nuggets,,• Juancho Hernangomez / Juan Hernangomez,placed on IL with mononucleosis
2017-10-23,Nuggets,• Richard Jefferson,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-23,Pacers,• Bogdan Bogdanovic,,activated from IL
2017-10-23,Raptors,,• Jonas Valanciunas,placed on IL with sprained left ankle
2017-10-23,Raptors,• Bruno Caboclo,,activated from IL
2017-10-23,Suns,,• Alec Peters,placed on IL
2017-10-23,Suns,,• Eric Bledsoe,placed on IL
2017-10-23,Suns,• Jared Dudley,,activated from IL
2017-10-23,Warriors,,• Quinn Cook,placed on IL
2017-10-23,Warriors,• Omri Casspi,,activated from IL
2017-10-23,Wizards,,• Mike Young,placed on IL
2017-10-24,Bulls,,• Antonio Blakeney,placed on IL
2017-10-24,Clippers,,• Milos Teodosic / Milos Tedosic,placed on IL with plantar fascia in left foot
2017-10-24,Clippers,• Jawun Evans,,activated from IL
2017-10-24,Jazz,,• Nate Wolters,placed on IL
2017-10-24,Jazz,• Tony Bradley,,activated from IL
2017-10-24,Magic,,• Khem Birch,placed on IL
2017-10-24,Magic,• Aaron Gordon,,activated from IL
2017-10-24,Magic,• Aaron Gordon,,activated from IL
2017-10-24,Nets,,• Sean Kilpatrick,placed on IL with illness
2017-10-25,Jazz,,• Tony Bradley,placed on IL
2017-10-25,Jazz,• Rodney Hood,,activated from IL
2017-10-25,Mavericks,,• Gian Clavell,placed on IL
2017-10-25,Nets,,• D'Angelo Russell,placed on IL with sprained right knee
2017-10-25,Pistons,,• Boban Marjanovic,placed on IL
2017-10-25,Pistons,• Eric Moreland,,activated from IL
2017-10-25,Rockets,,• Briante Weber,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-25,Rockets,,• Nene / Nene Hilario / Maybyner Hilario,placed on IL with sore left Achilles
2017-10-25,Rockets,,• Trevor Ariza,placed on IL with sprained left foot
2017-10-25,Timberwolves,,• Jimmy Butler,placed on IL with upper respiratory illness
2017-10-25,Warriors,,• JaVale McGee,placed on IL
2017-10-25,Warriors,• Kevon Looney,,activated from IL
2017-10-25,Wizards,• Jason Smith,,activated from IL
2017-10-26,Bucks,,• Gary Payton II,placed on IL
2017-10-26,Bulls,• Antonio Blakeney,,activated from IL
2017-10-26,Celtics,• Marcus Smart,,activated from IL
2017-10-26,Kings,• Bogdan Bogdanovic,,activated from IL
2017-10-26,Mavericks,• Gian Clavell,,activated from IL
2017-10-27,Hawks,,• Nicolas Brussino,placed on IL
2017-10-27,Hawks,• Dennis Schroder,,activated from IL
2017-10-27,Knicks,,• Ron Baker,placed on IL with sore left ankle
2017-10-27,Knicks,• Frank Ntilikina,,activated from IL
2017-10-27,Nets,,• Isaiah Whitehead,placed on IL
2017-10-27,Nets,• D'Angelo Russell,,activated from IL
2017-10-27,Nets,• Sean Kilpatrick,,activated from IL
2017-10-27,Timberwolves,• Jimmy Butler,,activated from IL
2017-10-27,Warriors,,• Jordan Bell,placed on IL
2017-10-27,Warriors,• JaVale McGee,,activated from IL
2017-10-27,Warriors,• Quinn Cook,,activated from IL
2017-10-28,76ers,,• Jahlil Okafor,placed on IL with upper respiratory infection
2017-10-28,76ers,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-10-28,Bulls,,• Antonio Blakeney,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-10-28,Bulls,,• Ryan Arcidiacono,placed on IL
2017-10-28,Bulls,• Kris Dunn,,activated from IL
2017-10-28,Grizzlies,,• Kobi Simmons,placed on IL
2017-10-28,Mavericks,,• Gian Clavell,placed on IL
2017-10-28,Pistons,,• Luke Kennard,placed on IL
2017-10-28,Pistons,• Boban Marjanovic,,activated from IL
2017-10-28,Rockets,,• Eric Gordon,placed on IL with stomach virus
2017-10-28,Rockets,• Nene / Nene Hilario / Maybyner Hilario,,activated from IL
2017-10-28,Rockets,• Trevor Ariza,,activated from IL
2017-10-28,Heat,,• Matt Williams,placed on IL
2017-10-28,Pistons,• Dwight Buycks,,activated from IL
2017-10-29,Bucks,,• Greg Monroe,placed on IL with sore left calf
2017-10-29,Bucks,• Rashad Vaughn,,activated from IL
2017-10-29,Cavaliers,,• Ante Zizic,placed on IL
2017-10-29,Cavaliers,• Derrick Rose,,activated from IL
2017-10-29,Hawks,,• Ersan Ilyasova,placed on IL with bone bruise in left knee / strained left knee
2017-10-29,Hawks,• Nicolas Brussino,,activated from IL
2017-10-29,Hornets,,• Mangok Mathiang,placed on IL
2017-10-29,Kings,,• George Hill,placed on IL for rest
2017-10-29,Kings,,• Zach Randolph,placed on IL for rest / sore left foot
2017-10-29,Kings,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
2017-10-29,Kings,• JaKarr Sampson,,activated from IL
2017-10-29,Magic,,• Jonathan Isaac,placed on IL with illness
2017-10-29,Magic,• Khem Birch,,activated from IL
2017-10-29,Nets,,• DeMarre Carroll,placed on IL with sore right ankle
 Date, Team, Acquired, Relinquished, Notes
2017-10-29,Nets,,• Quincy Acy,placed on IL with strained left groin
2017-10-29,Nets,• Jacob Wiley / Jake Wiley,,activated from IL
2017-10-29,Spurs,,• Joffrey Lauvergne,placed on IL with sprained right ankle
2017-10-29,Spurs,• Matt Costello,,activated from IL
2017-10-29,Warriors,,• Quinn Cook,placed on IL
2017-10-29,Nets,• Isaiah Whitehead,,activated from IL
2017-10-30,76ers,,• J.J. Redick,placed on IL with tightness in lower back
2017-10-30,76ers,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-10-30,76ers,,• Markelle Fultz,placed on IL with sore right shoulder
2017-10-30,76ers,• Furkan Korkmaz,,activated from IL
2017-10-30,76ers,• Jahlil Okafor,,activated from IL
2017-10-30,Celtics,,• Jabari Bird,placed on IL
2017-10-30,Grizzlies,,• Ivan Rabb,placed on IL
2017-10-30,Heat,,• Okaro White,placed on IL
2017-10-30,Heat,• Okaro White,,activated from IL
2017-10-30,Magic,• Jonathan Isaac,,activated from IL
2017-10-30,Mavericks,,• Dorian Finney-Smith,placed on IL with left knee tendinitis
2017-10-30,Mavericks,• Gian Clavell,,activated from IL
2017-10-30,Pelicans,,• Charles Cooke,placed on IL
2017-10-30,Pelicans,,• Jalen Jones,placed on IL
2017-10-30,Rockets,,• Briante Weber,placed on IL
2017-10-30,Rockets,• Eric Gordon,,activated from IL
2017-10-30,Warriors,,• Kevon Looney,placed on IL
2017-10-30,Warriors,• Jordan Bell,,activated from IL
2017-10-31,Kings,,• Garrett Temple,placed on IL for rest
 Date, Team, Acquired, Relinquished, Notes
2017-10-31,Kings,,• JaKarr Sampson,placed on IL
2017-10-31,Kings,• George Hill,,activated from IL
2017-10-31,Kings,• Zach Randolph,,activated from IL
2017-10-31,Nets,,• Isaiah Whitehead,placed on IL
2017-10-31,Nets,• DeMarre Carroll,,activated from IL
2017-11-01,76ers,• J.J. Redick,,activated from IL
2017-11-01,Blazers,,• Meyers Leonard,placed on IL with sprained right ankle
2017-11-01,Blazers,• Noah Vonleh,,activated from IL
2017-11-01,Cavaliers,,• Iman Shumpert,placed on IL with sore right knee
2017-11-01,Cavaliers,• Ante Zizic,,activated from IL
2017-11-01,Grizzlies,• Kobi Simmons,,activated from IL
2017-11-01,Hawks,,• Josh Magette,placed on IL
2017-11-01,Heat,• Hassan Whiteside,,activated from IL
2017-11-01,Jazz,,• Joe Johnson,placed on IL with sore right wrist
2017-11-01,Jazz,• Tony Bradley,,activated from IL
2017-11-01,Kings,,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
2017-11-01,Kings,• Garrett Temple,,activated from IL
2017-11-01,Mavericks,,• Gian Clavell,placed on IL
2017-11-01,Raptors,,• Bruno Caboclo,placed on IL
2017-11-01,Raptors,• Jonas Valanciunas,,activated from IL
2017-11-01,Rockets,,• Troy Williams,placed on IL
2017-11-01,Wizards,,• Otto Porter Jr.,placed on IL with stomach virus
2017-11-01,Wizards,• Markieff Morris,,activated from IL
2017-11-01,Grizzlies,• Ivan Rabb,,activated from IL
2017-11-02,Blazers,,• Al-Farouq Aminu,placed on IL with sprained right ankle
 Date, Team, Acquired, Relinquished, Notes
2017-11-02,Spurs,,• Matt Costello,placed on IL
2017-11-02,Wizards,• Devin Robinson,,activated from IL
2017-11-03,76ers,,• Furkan Korkmaz,placed on IL
2017-11-03,76ers,• Richaun Holmes,,activated from IL
2017-11-03,Cavaliers,,• Tristan Thompson,placed on IL with strained left calf
2017-11-03,Celtics,• Marcus Morris,,activated from IL
2017-11-03,Hornets,,• Marcus Paige,placed on IL
2017-11-03,Hornets,• Michael Carter-Williams,,activated from IL
2017-11-03,Lakers,,• Andrew Bogut,placed on IL with tightness in back
2017-11-03,Lakers,,• Larry Nance Jr.,placed on IL recovering from surgery on left hand/thumb to repair fracture
2017-11-03,Lakers,• Luol Deng,,activated from IL
2017-11-03,Magic,,• Khem Birch,placed on IL
2017-11-03,Magic,• Jonathan Isaac,,activated from IL
2017-11-03,Mavericks,• Gian Clavell,,activated from IL
2017-11-03,Pacers,• Myles Turner,,activated from IL
2017-11-03,Pistons,,• Jon Leuer,placed on IL with sprained left ankle
2017-11-03,Pistons,• Luke Kennard,,activated from IL
2017-11-03,Raptors,,• C.J. Miles,placed on IL with flu
2017-11-03,Raptors,• Bruno Caboclo,,activated from IL
2017-11-03,Wizards,• Otto Porter Jr.,,activated from IL
2017-11-04,Grizzlies,,• Ivan Rabb,placed on IL
2017-11-04,Grizzlies,,• Kobi Simmons,placed on IL
2017-11-04,Kings,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
2017-11-04,Warriors,,• Shaun Livingston,placed on IL
2017-11-04,Warriors,• Kevon Looney,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-11-04,Grizzlies,• Wayne Selden Jr.,,activated from IL
2017-11-05,Bullets,• Marion Hillard,,activated from IL
2017-11-05,Hornets,• Michael Carter-Williams,,activated from IL
2017-11-05,Lakers,,• Luol Deng,placed on IL
2017-11-05,Lakers,• Thomas Bryant,,activated from IL
2017-11-05,Lakers,• Vander Blue,,activated from IL
2017-11-05,Pacers,,• T.J. Leaf,placed on IL with sprained left ankle
2017-11-05,Raptors,,• Alfonzo McKinnie,placed on IL
2017-11-05,Raptors,• C.J. Miles,,activated from IL
2017-11-05,Spurs,,• Derrick White,placed on IL with fractured right wrist
2017-11-05,Wizards,,• John Wall (Hildred),placed on IL with sprained left shoulder
2017-11-05,Heat,• Derrick Walton Jr.,,activated from IL
2017-11-06,Celtics,,• Marcus Morris,placed on IL with rehab of left knee
2017-11-06,Hawks,,• Mike Muscala,placed on IL with sprained left ankle
2017-11-06,Nets,,• Jarrett Allen,placed on IL with strained left foot
2017-11-06,Nets,• Quincy Acy,,activated from IL
2017-11-06,Warriors,,• David West,placed on IL for rest
2017-11-06,Warriors,• Shaun Livingston,,activated from IL
2017-11-06,Celtics,• Jabari Bird,,activated from IL
2017-11-07,76ers,,• Joel Embiid,placed on IL for rest
2017-11-07,76ers,• Richaun Holmes,,activated from IL
2017-11-07,Bulls,,• David Nwaba,placed on IL with sprained right ankle
2017-11-07,Bulls,• Antonio Blakeney,,activated from IL
2017-11-07,Cavaliers,• Iman Shumpert,,activated from IL
2017-11-07,Kings,,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-11-07,Mavericks,,• Gian Clavell,placed on IL
2017-11-07,Mavericks,• Dorian Finney-Smith,,activated from IL
2017-11-07,Nets,,• Trevor Booker,placed on IL with sore lower back
2017-11-07,Pacers,,• Domantas Sabonis / Domas Sabonis,placed on IL with bruised right calf
2017-11-07,Pacers,• T.J. Leaf,,activated from IL
2017-11-07,Wizards,• John Wall (Hildred),,activated from IL
2017-11-07,Raptors,,• Bruno Caboclo,placed on IL
2017-11-07,Nets,• Isaiah Whitehead,,activated from IL
2017-11-07,Raptors,• Alfonzo McKinnie,,activated from IL
2017-11-08,Celtics,,• Al Horford,placed on IL with concussion
2017-11-08,Celtics,,• Jabari Bird,placed on IL
2017-11-08,Celtics,• Marcus Morris,,activated from IL
2017-11-08,Heat,,• Tyler Johnson,placed on IL with illness
2017-11-08,Knicks,,• Kristaps Porzingis,placed on IL with sprained left ankle
2017-11-08,Knicks,• Mindaugas Kuzminskas,,activated from IL
2017-11-08,Lakers,,• Thomas Bryant,placed on IL
2017-11-08,Lakers,• Andrew Bogut,,activated from IL
2017-11-08,Magic,,• D.J. Augustine,placed on IL with strained left hamstring (DTD)
2017-11-08,Magic,• Elfrid Payton,,activated from IL
2017-11-08,Pistons,,• Stanley Johnson,placed on IL with left hip flexor injury
2017-11-08,Pistons,• Luis Montero,,activated from IL
2017-11-08,Warriors,,• Kevin Durant,placed on IL with bruised left thigh
2017-11-08,Warriors,• David West,,activated from IL
2017-11-09,76ers,,• Jerryd Bayless,placed on IL with bruised left wrist
2017-11-09,76ers,• Furkan Korkmaz,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-11-09,76ers,• Joel Embiid,,activated from IL
2017-11-09,Cavaliers,,• Derrick Rose,placed on IL with sprained left ankle
2017-11-09,Kings,,• Vince Carter,placed on IL with kidney stone
2017-11-09,Nuggets,,• Tyler Lydon,placed on IL with ankle injury
2017-11-09,Raptors,,• Alfonzo McKinnie,placed on IL
2017-11-10,Bucks,,• Mirza Teletovic,placed on IL with sore left knee
2017-11-10,Bucks,,• Sterling Brown,placed on IL
2017-11-10,Bucks,• Joel Bolomboy,,activated from IL
2017-11-10,Bulls,,• Antonio Blakeney,placed on IL
2017-11-10,Celtics,• Jabari Bird,,activated from IL
2017-11-10,Clippers,,• Patrick Beverley,placed on IL with sore right knee
2017-11-10,Clippers,• C.J. Williams,,activated from IL
2017-11-10,Hawks,• Ersan Ilyasova,,activated from IL
2017-11-10,Heat,,• Derrick Walton Jr.,placed on IL
2017-11-10,Heat,• Tyler Johnson,,activated from IL
2017-11-10,Magic,,• Wesley Iwundu / Wes Iwundu,placed on IL
2017-11-10,Nets,,• Tyler Zeller,placed on IL with illness
2017-11-10,Nets,• Trevor Booker,,activated from IL
2017-11-10,Pacers,,• Alex Poythress,placed on IL
2017-11-10,Pacers,• Domantas Sabonis / Domas Sabonis,,activated from IL
2017-11-10,Spurs,,• Darrun Hilliard,placed on IL
2017-11-10,Suns,,• Greg Monroe,placed on IL with strained left calf
2017-11-10,Suns,,• Tyson Chandler,placed on IL with back spasms
2017-11-10,Thunder,,• Steven Adams,placed on IL with bruised right calf
2017-11-10,Thunder,• Kyle Singler,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-11-11,76ers,,• Nik Stauskas,placed on IL with sprained right ankle
2017-11-11,76ers,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-11-11,Grizzlies,• Ben McLemore,,activated from IL
2017-11-11,Hawks,,• Ersan Ilyasova,placed on IL with bone bruise
2017-11-11,Hawks,• DeAndre' Bembry / DeAndre Bembry,,activated from IL
2017-11-11,Kings,,• Harry Giles,placed on IL recovering from surgery / rehab of knees (out for season)
2017-11-11,Knicks,,• Mindaugas Kuzminskas,placed on IL
2017-11-11,Knicks,• Kristaps Porzingis,,activated from IL
